Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,Savings,Status
3.0,parents,60.0,26.0,single,no_rec,fixed,45.0,235.0,0.0,0,800.0,840.0,14.25,good
0.0,owner,48.0,28.0,married,no_rec,fixed,45.0,80.0,1500.0,0,1260.0,1634.0,1.33,bad
6.0,owner,48.0,35.0,married,no_rec,freelance,45.0,200.0,7000.0,0,1540.0,1603.0,4.83,good
21.0,priv,60.0,51.0,married,no_rec,fixed,45.0,140.0,3000.0,0,1200.0,1200.0,4.75,good
5.0,rent,60.0,24.0,married,no_rec,fixed,73.0,125.0,0.0,0,700.0,1360.0,4.46,good
12.0,rent,60.0,34.0,married,no_rec,fixed,94.0,185.0,0.0,0,1200.0,1236.0,4.55,good
13.0,owner,42.0,34.0,married,no_rec,fixed,105.0,190.0,2500.0,300,1100.0,1395.0,3.13,good
10.0,owner,60.0,49.0,married,no_rec,freelance,60.0,150.0,23000.0,0,1200.0,1390.0,4.5,good
6.0,owner,60.0,28.0,married,no_rec,fixed,60.0,102.0,5000.0,0,700.0,1355.0,3.6,good
18.0,rent,60.0,57.0,married,no_rec,fixed,77.0,170.0,4000.0,0,1300.0,1604.0,4.29,good
15.0,owner,60.0,63.0,married,no_rec,fixed,60.0,315.0,3500.0,266,1000.0,1241.0,15.14,good
0.0,rent,12.0,37.0,married,no_rec,others,88.0,130.0,0.0,0,250.0,375.0,2.02,bad
2.0,owner,36.0,27.0,married,no_rec,fixed,45.0,156.0,6000.0,0,700.0,1045.0,5.71,good
18.0,rent,60.0,39.0,married,no_rec,fixed,93.0,177.0,0.0,0,800.0,1781.0,6.3,good
12.0,owner,36.0,64.0,single,yes_rec,freelance,60.0,341.0,4500.0,0,900.0,900.0,11.24,good
25.0,owner,48.0,49.0,married,no_rec,freelance,105.0,240.0,12000.0,4200,1660.0,1698.0,2.69,good
8.0,owner,12.0,49.0,married,no_rec,freelance,60.0,142.0,6000.0,0,200.0,1048.0,4.92,good
20.0,owner,36.0,45.0,married,no_rec,freelance,75.0,333.0,5000.0,0,1000.0,2200.0,9.29,good
3.0,parents,60.0,27.0,single,no_rec,fixed,35.0,125.0,5000.0,0,770.0,1119.0,7.01,good
2.0,parents,36.0,30.0,married,no_rec,fixed,45.0,170.0,0.0,0,700.0,1090.0,6.43,good
2.0,owner,36.0,33.0,married,no_rec,freelance,75.0,220.0,16000.0,500,3000.0,4100.0,1.68,bad
15.0,owner,36.0,40.0,married,no_rec,fixed,60.0,230.0,8500.0,480,700.0,1400.0,8.5,good
3.0,owner,60.0,30.0,separated,no_rec,fixed,60.0,157.0,15000.0,0,1000.0,2010.0,5.82,good
4.0,parents,12.0,30.0,married,no_rec,fixed,60.0,340.0,16000.0,0,1900.0,2014.0,1.77,good
3.0,owner,60.0,25.0,married,no_rec,partime,60.0,120.0,3500.0,200,1000.0,1342.0,3.48,good
9.0,rent,60.0,40.0,single,no_rec,fixed,44.0,91.0,0.0,0,1000.0,1132.0,2.82,good
4.0,priv,42.0,50.0,married,no_rec,freelance,60.0,150.0,7000.0,0,900.0,1048.0,4.2,bad
2.0,owner,36.0,23.0,single,no_rec,fixed,35.0,88.0,5500.0,0,750.0,1218.0,2.54,good
1.0,other,48.0,28.0,single,no_rec,partime,35.0,120.0,0.0,0,900.0,1114.0,4.53,good
2.0,rent,60.0,35.0,married,yes_rec,freelance,75.0,70.0,0.0,0,1000.0,1206.0,-0.3,bad
2.0,rent,60.0,27.0,married,no_rec,fixed,56.0,106.0,0.0,0,650.0,2132.0,4.62,good
2.0,parents,36.0,19.0,married,no_rec,fixed,35.0,162.0,4000.0,100,400.0,570.0,11.34,good
3.0,parents,60.0,39.0,married,no_rec,fixed,45.0,77.0,0.0,0,1000.0,1094.0,1.92,good
8.0,priv,36.0,39.0,married,no_rec,fixed,75.0,128.0,2500.0,0,550.0,550.0,3.47,good
10.0,owner,48.0,55.0,widow,no_rec,fixed,35.0,189.0,9000.0,0,1200.0,1255.0,6.16,good
10.0,owner,36.0,32.0,married,no_rec,freelance,60.0,300.0,40000.0,3000,2000.0,4138.0,3.78,good
5.0,owner,60.0,54.0,married,no_rec,freelance,60.0,92.0,6000.0,1700,1700.0,1714.0,0.53,good
20.0,owner,48.0,58.0,married,no_rec,fixed,60.0,380.0,35000.0,0,1100.0,1150.0,13.96,good
5.0,owner,24.0,37.0,married,no_rec,freelance,75.0,500.0,14000.0,0,1500.0,2673.0,6.8,good
20.0,parents,60.0,36.0,married,no_rec,freelance,60.0,130.0,0.0,0,1200.0,1630.0,3.5,good
12.0,owner,60.0,28.0,married,no_rec,fixed,45.0,141.0,6000.0,400,1100.0,1544.0,5.02,good
13.0,owner,60.0,38.0,married,no_rec,fixed,75.0,220.0,6500.0,3600,1000.0,1195.0,6.54,good
11.0,owner,36.0,26.0,married,no_rec,fixed,60.0,146.0,5000.0,1300,400.0,1206.0,6.57,good
17.0,owner,60.0,41.0,married,no_rec,freelance,75.0,250.0,13500.0,3700,1400.0,2050.0,5.91,good
6.0,owner,36.0,42.0,married,no_rec,fixed,60.0,132.0,6000.0,0,1200.0,1513.0,2.16,good
22.0,owner,6.0,46.0,married,no_rec,freelance,90.0,150.0,75000.0,0,3000.0,3300.0,0.12,good
25.0,rent,60.0,52.0,married,no_rec,fixed,73.0,127.0,0.0,0,1030.0,1250.0,3.15,good
8.0,owner,60.0,30.0,married,no_rec,partime,60.0,90.0,3000.0,500,1000.0,1339.0,1.5,bad
19.0,owner,60.0,47.0,married,yes_rec,freelance,90.0,166.0,12500.0,1000,875.0,875.0,4.53,bad
3.0,owner,18.0,66.0,married,no_rec,others,45.0,69.0,12000.0,0,500.0,1101.0,0.86,good
35.0,owner,60.0,54.0,married,no_rec,fixed,45.0,182.0,4000.0,0,1000.0,1452.0,8.22,good
0.0,owner,42.0,65.0,married,no_rec,others,45.0,77.0,4000.0,2000,750.0,1194.0,0.67,good
7.0,other,60.0,25.0,married,no_rec,fixed,45.0,50.0,0.0,0,950.0,1378.0,0.32,bad
3.0,owner,60.0,31.0,single,no_rec,fixed,35.0,131.0,4000.0,0,1050.0,1139.0,5.49,good
1.0,parents,24.0,23.0,single,no_rec,fixed,35.0,62.0,0.0,0,350.0,350.0,1.85,good
5.0,owner,60.0,35.0,married,no_rec,fixed,75.0,60.0,3000.0,400,1150.0,1406.0,-0.99,bad
2.0,owner,60.0,47.0,married,no_rec,fixed,90.0,86.0,4500.0,0,1200.0,1497.0,-0.2,good
13.0,rent,36.0,28.0,married,no_rec,fixed,59.0,143.0,0.0,0,1400.0,1600.0,2.16,bad
27.0,rent,60.0,50.0,married,yes_rec,fixed,87.0,120.0,0.0,0,1300.0,1350.0,1.52,bad
3.0,other,60.0,25.0,single,no_rec,fixed,35.0,283.0,0.0,0,2000.0,2032.0,7.44,bad
0.0,owner,36.0,39.0,married,no_rec,fixed,60.0,138.0,3000.0,0,1400.0,2610.0,2.01,good
1.0,priv,12.0,46.0,married,no_rec,others,90.0,90.0,2000.0,600,500.0,1193.0,-0.14,good
1.0,rent,60.0,36.0,married,yes_rec,fixed,85.0,99.0,0.0,0,1200.0,1275.0,0.7,bad
10.0,owner,36.0,39.0,married,yes_rec,freelance,75.0,160.0,15000.0,0,3250.0,3750.0,0.94,bad
1.0,owner,60.0,25.0,married,no_rec,partime,60.0,330.0,9000.0,3500,1300.0,2500.0,10.85,good
6.0,owner,36.0,49.0,married,no_rec,freelance,60.0,100.0,22000.0,0,1000.0,1790.0,1.44,good
3.0,rent,48.0,52.0,married,no_rec,fixed,96.0,210.0,0.0,0,1400.0,1419.0,3.91,bad
10.0,rent,30.0,34.0,separated,no_rec,fixed,45.0,100.0,0.0,0,700.0,1480.0,2.36,good
0.0,owner,36.0,24.0,single,no_rec,partime,45.0,97.0,8000.0,0,600.0,1542.0,3.12,good
1.0,rent,60.0,38.0,married,no_rec,freelance,45.0,65.0,0.0,0,1500.0,1850.0,0.8,bad
6.0,owner,48.0,24.0,married,no_rec,fixed,45.0,227.0,3000.0,0,600.0,1380.0,14.56,good
5.0,owner,42.0,33.0,married,yes_rec,fixed,45.0,140.0,22000.0,2500,1200.0,1888.0,2.45,good
1.0,rent,48.0,31.0,married,no_rec,fixed,87.0,115.0,0.0,0,1100.0,1672.0,1.22,bad
37.0,owner,48.0,63.0,married,no_rec,fixed,60.0,150.0,3500.0,0,700.0,808.0,6.17,good
1.0,parents,60.0,23.0,single,no_rec,fixed,35.0,90.0,0.0,0,1100.0,1107.0,3.0,bad
40.0,owner,42.0,61.0,married,no_rec,fixed,90.0,275.0,12000.0,0,1000.0,1335.0,7.77,good
5.0,parents,60.0,28.0,single,no_rec,fixed,35.0,176.0,0.0,0,1190.0,1390.0,7.11,good
11.0,rent,60.0,58.0,married,no_rec,fixed,71.0,110.0,3000.0,0,1150.0,1363.0,2.03,good
23.0,owner,60.0,41.0,married,no_rec,fixed,75.0,140.0,3000.0,0,1450.0,1482.0,2.69,good
23.0,owner,60.0,38.0,married,no_rec,fixed,45.0,500.0,3500.0,0,1900.0,2357.0,14.37,good
5.0,owner,60.0,27.0,married,no_rec,fixed,75.0,66.0,3000.0,0,600.0,850.0,-0.9,bad
10.0,owner,60.0,37.0,married,no_rec,freelance,60.0,273.0,10000.0,0,1000.0,1180.0,12.78,good
5.0,owner,45.0,40.0,married,no_rec,freelance,75.0,145.0,6000.0,0,825.0,1617.0,4.07,good
31.0,owner,60.0,59.0,married,no_rec,fixed,60.0,67.0,6500.0,0,1080.0,1114.0,0.39,good
4.0,owner,60.0,47.0,married,no_rec,freelance,75.0,232.0,13500.0,0,1900.0,1976.0,4.96,bad
10.0,owner,60.0,38.0,married,yes_rec,fixed,90.0,80.0,3000.0,1749,1030.0,1095.0,-1.6,bad
0.0,parents,60.0,25.0,single,no_rec,freelance,35.0,130.0,0.0,0,800.0,1380.0,7.13,good
8.0,other,60.0,28.0,married,no_rec,fixed,45.0,200.0,0.0,0,700.0,1529.0,13.29,good
2.0,owner,36.0,49.0,married,yes_rec,freelance,75.0,154.0,14000.0,0,850.0,1263.0,3.35,good
3.0,priv,48.0,38.0,married,no_rec,freelance,90.0,187.0,2500.0,750,1550.0,1600.0,2.77,good
35.0,owner,48.0,52.0,married,no_rec,fixed,60.0,135.0,5000.0,0,1200.0,1400.0,3.0,bad
3.0,owner,48.0,37.0,widow,no_rec,fixed,45.0,160.0,6000.0,3000,1000.0,1520.0,4.08,good
25.0,owner,60.0,42.0,married,no_rec,fixed,60.0,133.0,9500.0,0,1500.0,1617.0,2.92,good
8.0,rent,60.0,54.0,married,no_rec,freelance,173.0,230.0,5000.0,0,1100.0,1500.0,3.11,good
2.0,owner,60.0,30.0,married,no_rec,fixed,60.0,154.0,3000.0,0,1000.0,1705.0,5.64,good
2.0,owner,30.0,26.0,married,no_rec,fixed,60.0,50.0,3500.0,250,600.0,1292.0,-0.63,good
17.0,owner,48.0,49.0,married,no_rec,freelance,60.0,189.0,7000.0,0,1100.0,1294.0,5.63,good
3.0,owner,60.0,36.0,married,no_rec,fixed,60.0,202.0,4600.0,1260,1400.0,1936.0,5.55,good
4.0,parents,48.0,40.0,married,no_rec,freelance,90.0,20.0,0.0,0,1850.0,2143.0,-1.82,bad
0.0,owner,12.0,61.0,married,no_rec,others,60.0,40.0,4000.0,0,170.0,1394.0,-1.41,bad
2.0,rent,24.0,59.0,married,no_rec,fixed,110.0,50.0,0.0,0,200.0,425.0,-7.2,bad
2.0,owner,48.0,49.0,married,no_rec,fixed,45.0,125.0,4000.0,0,500.0,1600.0,7.68,good
30.0,rent,60.0,52.0,married,no_rec,freelance,70.0,100.0,14500.0,0,1250.0,1563.0,1.44,good
11.0,owner,60.0,35.0,married,no_rec,fixed,60.0,115.0,4000.0,75,1250.0,1284.0,2.6,good
5.0,ignore,60.0,25.0,married,no_rec,fixed,75.0,160.0,1000.0,0,890.0,990.0,5.73,bad
14.0,owner,60.0,30.0,married,no_rec,fixed,60.0,70.0,4000.0,2800,600.0,1125.0,-1.8,good
8.0,owner,48.0,28.0,married,no_rec,fixed,35.0,220.0,4000.0,0,1000.0,1267.0,8.88,good
1.0,other,60.0,42.0,married,yes_rec,freelance,45.0,99.0,0.0,0,1600.0,1780.0,2.03,bad
1.0,owner,6.0,29.0,single,no_rec,freelance,35.0,107.0,2000.0,0,300.0,1298.0,1.44,good
6.0,owner,60.0,32.0,married,no_rec,fixed,75.0,160.0,2200.0,600,1550.0,1600.0,3.06,bad
9.0,owner,60.0,45.0,married,no_rec,fixed,75.0,150.0,3000.0,0,1100.0,1340.0,4.09,good
0.0,owner,60.0,52.0,married,no_rec,partime,45.0,232.0,10000.0,0,750.0,1244.0,14.96,good
3.0,owner,60.0,26.0,married,no_rec,partime,45.0,120.0,6100.0,1500,1000.0,1403.0,3.6,bad
3.0,owner,60.0,33.0,married,yes_rec,freelance,75.0,225.0,2000.0,0,1400.0,1980.0,6.43,good
1.0,parents,60.0,21.0,single,no_rec,freelance,35.0,100.0,0.0,0,900.0,1290.0,4.33,good
0.0,owner,36.0,34.0,married,no_rec,partime,75.0,80.0,4500.0,300,600.0,1339.0,0.12,bad
6.0,owner,60.0,27.0,single,no_rec,fixed,35.0,208.0,6000.0,3300,1500.0,1559.0,5.6,good
21.0,owner,60.0,44.0,married,no_rec,fixed,90.0,105.0,1150.0,720,200.0,1078.0,2.34,bad
17.0,owner,60.0,51.0,married,no_rec,fixed,60.0,98.0,4000.0,0,860.0,1113.0,2.65,good
7.0,rent,18.0,33.0,married,no_rec,fixed,113.0,532.0,0.0,0,1000.0,2290.0,7.54,good
10.0,owner,60.0,35.0,married,no_rec,fixed,60.0,140.0,4000.0,0,1000.0,1578.0,4.8,good
2.0,owner,48.0,38.0,married,no_rec,fixed,75.0,90.0,7000.0,2000,500.0,1039.0,-0.48,good
0.0,rent,60.0,28.0,married,no_rec,fixed,76.0,155.0,0.0,0,800.0,1218.0,5.93,good
2.0,owner,60.0,26.0,married,no_rec,fixed,45.0,120.0,3500.0,0,300.0,1329.0,15.0,good
10.0,owner,36.0,34.0,married,no_rec,fixed,90.0,159.0,3000.0,250,300.0,500.0,7.98,good
6.0,owner,60.0,27.0,married,no_rec,fixed,45.0,122.0,2000.0,1000,1300.0,1384.0,3.09,good
7.0,owner,60.0,32.0,married,no_rec,partime,75.0,156.0,3500.0,0,1300.0,1553.0,3.74,bad
18.0,owner,48.0,43.0,single,no_rec,fixed,35.0,90.0,2500.0,0,1000.0,1626.0,2.64,good
3.0,owner,18.0,30.0,single,no_rec,partime,35.0,130.0,5000.0,0,1100.0,1674.0,1.55,good
6.0,owner,18.0,42.0,married,no_rec,freelance,90.0,45.0,4000.0,34,200.0,1500.0,-4.08,good
0.0,rent,36.0,26.0,married,no_rec,partime,72.0,118.0,1000.0,0,600.0,1421.0,2.76,good
0.0,owner,24.0,20.0,single,no_rec,others,60.0,152.0,2000.0,0,400.0,480.0,5.52,bad
8.0,rent,48.0,24.0,single,no_rec,fixed,49.0,135.0,0.0,0,1000.0,1274.0,4.13,good
4.0,rent,48.0,27.0,married,no_rec,fixed,58.0,125.0,0.0,0,1200.0,1580.0,2.68,good
1.0,rent,36.0,35.0,married,no_rec,freelance,66.0,208.0,4000.0,0,1000.0,1300.0,5.11,good
1.0,parents,48.0,18.0,single,no_rec,partime,35.0,81.0,0.0,0,1150.0,1314.0,1.92,bad
3.0,owner,24.0,35.0,married,no_rec,fixed,75.0,160.0,1800.0,0,200.0,957.0,10.2,good
10.0,rent,60.0,33.0,married,no_rec,freelance,75.0,300.0,2700.0,0,1000.0,1500.0,13.5,good
8.0,priv,36.0,39.0,married,no_rec,fixed,60.0,135.0,4000.0,1500,1300.0,1504.0,1.66,good
20.0,parents,60.0,36.0,married,no_rec,fixed,60.0,121.0,0.0,0,850.0,935.0,4.31,good
3.0,parents,48.0,29.0,single,no_rec,fixed,35.0,145.0,0.0,0,1000.0,1028.0,5.28,good
1.0,parents,48.0,23.0,single,no_rec,fixed,35.0,165.0,0.0,0,1300.0,1440.0,4.8,bad
19.0,owner,12.0,34.0,married,no_rec,freelance,75.0,428.0,32000.0,0,500.0,1030.0,8.47,good
2.0,rent,48.0,57.0,married,no_rec,others,68.0,233.0,0.0,0,1200.0,1366.0,6.6,good
11.0,owner,60.0,38.0,married,yes_rec,fixed,90.0,245.0,4000.0,0,1700.0,1768.0,5.47,bad
1.0,owner,36.0,52.0,married,yes_rec,freelance,60.0,232.0,100000.0,20000,1500.0,2340.0,-0.67,bad
1.0,owner,48.0,42.0,married,yes_rec,freelance,75.0,200.0,9000.0,4500,1400.0,1700.0,2.74,bad
15.0,owner,60.0,44.0,married,no_rec,freelance,60.0,42.0,10000.0,0,910.0,1450.0,-1.19,good
10.0,owner,48.0,37.0,divorced,no_rec,fixed,35.0,87.0,3500.0,450,500.0,1155.0,4.56,good
1.0,priv,48.0,34.0,married,yes_rec,freelance,45.0,200.0,3000.0,1500,1000.0,1191.0,6.72,bad
25.0,owner,12.0,43.0,married,no_rec,freelance,75.0,250.0,100000.0,0,600.0,841.0,3.5,good
4.0,rent,60.0,42.0,divorced,yes_rec,fixed,70.0,350.0,0.0,0,2200.0,2441.0,7.64,bad
0.0,other,48.0,24.0,married,no_rec,fixed,60.0,105.0,0.0,0,1200.0,1516.0,1.8,bad
1.0,owner,60.0,36.0,single,no_rec,freelance,60.0,100.0,4500.0,1500,400.0,1591.0,3.75,good
2.0,parents,60.0,52.0,married,yes_rec,freelance,75.0,160.0,5000.0,0,1350.0,1999.0,3.78,bad
16.0,parents,60.0,34.0,single,no_rec,freelance,35.0,132.0,12000.0,0,1200.0,1336.0,4.85,good
0.0,rent,36.0,34.0,separated,no_rec,fixed,49.0,140.0,0.0,0,1150.0,1600.0,2.85,bad
16.0,parents,60.0,31.0,married,no_rec,fixed,45.0,160.0,0.0,0,1400.0,1850.0,4.93,good
8.0,owner,60.0,36.0,married,no_rec,freelance,75.0,148.0,2600.0,0,1400.0,1775.0,3.13,good
20.0,parents,36.0,50.0,married,no_rec,freelance,45.0,113.0,20000.0,0,700.0,1224.0,3.5,good
5.0,parents,60.0,33.0,married,no_rec,fixed,45.0,97.0,0.0,0,1500.0,1663.0,2.08,good
20.0,owner,60.0,54.0,married,no_rec,fixed,60.0,107.0,1500.0,0,1250.0,1500.0,2.26,good
5.0,rent,60.0,40.0,married,yes_rec,fixed,66.0,206.0,0.0,0,1900.0,2225.0,4.42,bad
1.0,owner,60.0,29.0,married,no_rec,fixed,45.0,275.0,6000.0,1810,1600.0,1930.0,7.95,good
3.0,owner,60.0,31.0,married,no_rec,fixed,45.0,176.0,4500.0,2500,1400.0,1607.0,4.54,good
2.0,rent,36.0,32.0,married,no_rec,fixed,63.0,175.0,0.0,0,1000.0,1230.0,4.03,good
3.0,owner,24.0,51.0,married,no_rec,fixed,45.0,223.0,20000.0,0,1400.0,1581.0,3.05,good
7.0,rent,60.0,31.0,married,no_rec,fixed,67.0,70.0,0.0,0,790.0,1072.0,0.23,good
9.0,rent,36.0,46.0,married,no_rec,fixed,84.0,87.0,0.0,0,1200.0,1471.0,0.09,bad
1.0,owner,60.0,35.0,married,no_rec,freelance,90.0,42.0,5000.0,100,500.0,1300.0,-5.88,bad
14.0,parents,60.0,33.0,single,no_rec,fixed,35.0,60.0,0.0,0,1150.0,1192.0,1.3,good
6.0,other,48.0,25.0,single,no_rec,fixed,35.0,300.0,0.0,0,2400.0,2700.0,5.3,good
0.0,other,36.0,31.0,married,no_rec,fixed,75.0,144.0,0.0,0,450.0,500.0,5.52,good
15.0,rent,36.0,43.0,married,no_rec,freelance,75.0,217.0,15000.0,2000,1100.0,1720.0,3.99,bad
2.0,parents,48.0,30.0,married,no_rec,fixed,60.0,180.0,0.0,0,1350.0,1770.0,4.27,good
1.0,rent,48.0,40.0,married,no_rec,others,82.0,69.0,0.0,0,1100.0,1197.0,-0.57,bad
12.0,rent,60.0,37.0,married,yes_rec,fixed,86.0,110.0,0.0,0,700.0,950.0,2.06,good
1.0,parents,36.0,22.0,single,yes_rec,partime,35.0,50.0,0.0,0,425.0,450.0,1.27,bad
0.0,parents,60.0,24.0,single,yes_rec,partime,35.0,86.0,0.0,0,1400.0,1707.0,2.19,bad
11.0,owner,36.0,27.0,married,no_rec,fixed,60.0,172.0,7000.0,0,900.0,1201.0,4.48,good
9.0,rent,60.0,32.0,married,yes_rec,freelance,71.0,109.0,0.0,0,1135.0,1355.0,2.01,bad
13.0,owner,60.0,43.0,married,no_rec,fixed,60.0,95.0,3000.0,0,890.0,1196.0,2.36,good
29.0,rent,60.0,57.0,married,no_rec,fixed,80.0,203.0,0.0,0,1100.0,1297.0,6.71,good
33.0,owner,48.0,59.0,married,yes_rec,fixed,45.0,114.0,10000.0,0,1200.0,1420.0,2.76,bad
3.0,rent,48.0,60.0,widow,no_rec,freelance,54.0,186.0,0.0,0,850.0,1036.0,7.45,good
0.0,rent,60.0,25.0,single,no_rec,fixed,51.0,155.0,0.0,0,800.0,1201.0,7.8,good
5.0,parents,60.0,28.0,married,no_rec,fixed,60.0,195.0,1800.0,0,1000.0,1527.0,8.1,good
3.0,owner,60.0,40.0,married,no_rec,freelance,75.0,246.0,2500.0,0,1300.0,1500.0,7.89,bad
21.0,rent,48.0,36.0,married,no_rec,fixed,86.0,113.0,0.0,0,950.0,1057.0,1.36,good
6.0,owner,48.0,27.0,married,no_rec,freelance,60.0,290.0,4300.0,900,1500.0,2127.0,7.07,good
1.0,other,48.0,33.0,married,yes_rec,freelance,75.0,103.0,0.0,0,1000.0,2218.0,1.34,bad
25.0,owner,60.0,44.0,married,no_rec,fixed,45.0,125.0,2500.0,0,1200.0,1570.0,4.0,good
5.0,rent,24.0,34.0,married,no_rec,freelance,95.0,199.0,0.0,0,250.0,650.0,9.98,good
1.0,owner,60.0,28.0,married,no_rec,fixed,45.0,133.0,5000.0,9000,700.0,1175.0,-0.17,good
1.0,owner,60.0,39.0,married,no_rec,fixed,60.0,210.0,2000.0,0,1007.0,825.0,12.86,good
2.0,other,48.0,47.0,single,yes_rec,freelance,35.0,124.0,0.0,0,2150.0,2152.0,1.99,bad
11.0,owner,60.0,37.0,married,no_rec,fixed,45.0,78.0,4000.0,0,850.0,978.0,2.33,good
1.0,rent,36.0,37.0,divorced,no_rec,partime,55.0,200.0,15000.0,0,1100.0,1650.0,4.75,good
0.0,parents,60.0,20.0,married,no_rec,freelance,45.0,100.0,0.0,0,1850.0,2150.0,1.78,good
2.0,rent,48.0,36.0,married,no_rec,fixed,85.0,95.0,0.0,0,1340.0,1771.0,0.36,bad
5.0,rent,48.0,28.0,married,no_rec,fixed,63.0,183.0,0.0,0,1100.0,1615.0,5.24,good
2.0,parents,24.0,20.0,single,no_rec,fixed,35.0,43.0,0.0,0,450.0,994.0,0.43,good
7.0,priv,60.0,32.0,married,no_rec,fixed,75.0,120.0,3000.0,3000,870.0,1147.0,1.03,good
3.0,parents,60.0,19.0,single,no_rec,freelance,45.0,198.0,2500.0,0,1100.0,1194.0,8.35,bad
2.0,rent,36.0,21.0,single,no_rec,fixed,45.0,100.0,0.0,0,700.0,825.0,2.83,bad
3.0,rent,36.0,23.0,single,no_rec,fixed,50.0,150.0,0.0,0,1000.0,1128.0,3.6,good
10.0,owner,36.0,47.0,married,no_rec,fixed,60.0,133.0,3000.0,0,360.0,360.0,7.3,good
10.0,owner,48.0,37.0,widow,no_rec,others,45.0,110.0,3000.0,0,500.0,1190.0,6.24,good
10.0,owner,60.0,51.0,married,no_rec,fixed,60.0,202.0,2000.0,0,1400.0,1580.0,6.09,good
1.0,priv,24.0,31.0,married,no_rec,fixed,60.0,140.0,2000.0,500,1100.0,1600.0,1.64,good
4.0,owner,60.0,49.0,married,no_rec,fixed,45.0,123.0,5000.0,0,1450.0,1735.0,3.23,good
2.0,owner,60.0,27.0,married,no_rec,fixed,45.0,275.0,8000.0,4500,1500.0,2178.0,7.4,good
3.0,priv,60.0,34.0,married,yes_rec,fixed,75.0,200.0,2500.0,0,1350.0,1589.0,5.56,bad
6.0,owner,60.0,28.0,single,no_rec,freelance,35.0,180.0,7000.0,800,1500.0,1828.0,5.48,good
0.0,owner,48.0,29.0,separated,no_rec,fixed,35.0,55.0,4000.0,0,757.0,1566.0,1.27,bad
1.0,owner,60.0,51.0,married,no_rec,others,45.0,105.0,3000.0,0,1200.0,1250.0,3.0,good
15.0,owner,60.0,34.0,married,no_rec,fixed,75.0,146.0,5000.0,0,1400.0,1626.0,3.04,good
10.0,owner,60.0,42.0,married,yes_rec,fixed,75.0,100.0,6000.0,1500,1350.0,1414.0,0.44,good
2.0,rent,60.0,46.0,separated,no_rec,fixed,49.0,136.0,0.0,0,1500.0,1687.0,3.48,bad
8.0,owner,60.0,40.0,married,no_rec,fixed,60.0,90.0,4500.0,0,1100.0,1638.0,1.64,good
4.0,owner,60.0,32.0,married,no_rec,freelance,60.0,144.0,6000.0,0,1100.0,1296.0,4.58,good
7.0,owner,60.0,26.0,married,no_rec,fixed,60.0,116.0,3000.0,0,1400.0,1460.0,2.4,good
17.0,owner,36.0,31.0,married,no_rec,fixed,75.0,128.0,7000.0,4800,700.0,1400.0,0.26,good
10.0,owner,54.0,47.0,married,no_rec,fixed,60.0,105.0,3000.0,0,850.0,911.0,2.86,good
6.0,owner,30.0,45.0,married,no_rec,fixed,90.0,125.0,3000.0,0,1050.0,1559.0,1.0,good
0.0,other,60.0,26.0,married,no_rec,partime,45.0,68.0,0.0,0,1200.0,1315.0,1.15,good
1.0,owner,45.0,41.0,married,no_rec,fixed,75.0,400.0,5500.0,0,1800.0,2600.0,6.5,good
6.0,owner,48.0,31.0,married,no_rec,fixed,60.0,251.0,3000.0,400,1000.0,1208.0,8.98,good
2.0,rent,60.0,23.0,single,no_rec,fixed,58.0,225.0,0.0,0,800.0,975.0,12.53,good
2.0,parents,60.0,34.0,single,no_rec,fixed,35.0,140.0,0.0,0,1200.0,1274.0,5.25,good
15.0,owner,48.0,34.0,separated,no_rec,freelance,45.0,34.0,5000.0,0,900.0,1197.0,-0.59,good
7.0,rent,60.0,38.0,married,no_rec,freelance,107.0,320.0,1500.0,0,1050.0,1092.0,12.17,good
0.0,owner,36.0,55.0,married,yes_rec,freelance,45.0,124.0,16000.0,0,900.0,1100.0,3.16,good
1.0,rent,60.0,54.0,married,no_rec,others,54.0,87.0,8000.0,0,1000.0,1202.0,1.98,good
2.0,parents,54.0,24.0,single,yes_rec,freelance,35.0,161.0,0.0,0,1800.0,2646.0,3.78,bad
15.0,owner,60.0,37.0,married,no_rec,others,90.0,90.0,5000.0,1800,1500.0,1816.0,-0.72,bad
0.0,rent,60.0,43.0,married,no_rec,freelance,75.0,92.0,0.0,0,1400.0,1700.0,0.73,bad
2.0,parents,48.0,26.0,married,no_rec,fixed,60.0,110.0,10000.0,0,1300.0,1700.0,1.85,good
20.0,owner,54.0,59.0,married,no_rec,freelance,60.0,87.0,3500.0,0,500.0,1451.0,2.92,good
30.0,rent,60.0,54.0,married,no_rec,fixed,54.0,93.0,0.0,0,1000.0,1387.0,2.34,good
12.0,owner,48.0,27.0,married,yes_rec,fixed,45.0,110.0,5000.0,1300,450.0,1636.0,5.55,good
2.0,rent,60.0,28.0,single,no_rec,fixed,43.0,81.0,0.0,0,1000.0,1135.0,2.28,good
3.0,owner,60.0,53.0,married,no_rec,fixed,45.0,98.0,3500.0,0,1350.0,1453.0,2.36,bad
7.0,owner,60.0,48.0,married,no_rec,freelance,60.0,155.0,4500.0,0,1400.0,1500.0,4.07,good
4.0,owner,48.0,30.0,married,no_rec,fixed,60.0,167.0,3500.0,1000,800.0,1350.0,5.82,good
14.0,priv,60.0,28.0,married,no_rec,fixed,60.0,190.0,18000.0,0,1850.0,2247.0,4.22,good
