Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,Savings
bad,4,parents,48,40,married,no_rec,freelance,90,20,0,0,1850,2143,-1.82
bad,0,owner,12,61,married,no_rec,others,60,40,4000,0,170,1394,-1.41
bad,2,rent,24,59,married,no_rec,fixed,110,50,0,0,200,425,-7.2
good,2,owner,48,49,married,no_rec,fixed,45,125,4000,0,500,1600,7.68
good,30,rent,60,52,married,no_rec,freelance,70,100,14500,0,1250,1563,1.44
good,11,owner,60,35,married,no_rec,fixed,60,115,4000,75,1250,1284,2.6
bad,5,ignore,60,25,married,no_rec,fixed,75,160,1000,0,890,990,5.73
good,14,owner,60,30,married,no_rec,fixed,60,70,4000,2800,600,1125,-1.8
good,8,owner,48,28,married,no_rec,fixed,35,220,4000,0,1000,1267,8.88
bad,1,other,60,42,married,yes_rec,freelance,45,99,0,0,1600,1780,2.03
good,1,owner,6,29,single,no_rec,freelance,35,107,2000,0,300,1298,1.44
bad,6,owner,60,32,married,no_rec,fixed,75,160,2200,600,1550,1600,3.06
good,9,owner,60,45,married,no_rec,fixed,75,150,3000,0,1100,1340,4.09
good,0,owner,60,52,married,no_rec,partime,45,232,10000,0,750,1244,14.96
bad,3,owner,60,26,married,no_rec,partime,45,120,6100,1500,1000,1403,3.6
good,3,owner,60,33,married,yes_rec,freelance,75,225,2000,0,1400,1980,6.43
good,1,parents,60,21,single,no_rec,freelance,35,100,0,0,900,1290,4.33
bad,0,owner,36,34,married,no_rec,partime,75,80,4500,300,600,1339,0.12
good,6,owner,60,27,single,no_rec,fixed,35,208,6000,3300,1500,1559,5.6
bad,21,owner,60,44,married,no_rec,fixed,90,105,1150,720,200,1078,2.34
good,17,owner,60,51,married,no_rec,fixed,60,98,4000,0,860,1113,2.65
good,7,rent,18,33,married,no_rec,fixed,113,532,0,0,1000,2290,7.54
good,10,owner,60,35,married,no_rec,fixed,60,140,4000,0,1000,1578,4.8
good,2,owner,48,38,married,no_rec,fixed,75,90,7000,2000,500,1039,-0.48
good,0,rent,60,28,married,no_rec,fixed,76,155,0,0,800,1218,5.93
good,2,owner,60,26,married,no_rec,fixed,45,120,3500,0,300,1329,15
good,10,owner,36,34,married,no_rec,fixed,90,159,3000,250,300,500,7.98
good,6,owner,60,27,married,no_rec,fixed,45,122,2000,1000,1300,1384,3.09
bad,7,owner,60,32,married,no_rec,partime,75,156,3500,0,1300,1553,3.74
good,18,owner,48,43,single,no_rec,fixed,35,90,2500,0,1000,1626,2.64
good,3,owner,18,30,single,no_rec,partime,35,130,5000,0,1100,1674,1.55
good,6,owner,18,42,married,no_rec,freelance,90,45,4000,34,200,1500,-4.08
good,0,rent,36,26,married,no_rec,partime,72,118,1000,0,600,1421,2.76
bad,0,owner,24,20,single,no_rec,others,60,152,2000,0,400,480,5.52
good,8,rent,48,24,single,no_rec,fixed,49,135,0,0,1000,1274,4.13
good,4,rent,48,27,married,no_rec,fixed,58,125,0,0,1200,1580,2.68
good,1,rent,36,35,married,no_rec,freelance,66,208,4000,0,1000,1300,5.11
bad,1,parents,48,18,single,no_rec,partime,35,81,0,0,1150,1314,1.92
good,3,owner,24,35,married,no_rec,fixed,75,160,1800,0,200,957,10.2
good,10,rent,60,33,married,no_rec,freelance,75,300,2700,0,1000,1500,13.5
good,8,priv,36,39,married,no_rec,fixed,60,135,4000,1500,1300,1504,1.66
good,20,parents,60,36,married,no_rec,fixed,60,121,0,0,850,935,4.31
good,3,parents,48,29,single,no_rec,fixed,35,145,0,0,1000,1028,5.28
bad,1,parents,48,23,single,no_rec,fixed,35,165,0,0,1300,1440,4.8
good,19,owner,12,34,married,no_rec,freelance,75,428,32000,0,500,1030,8.47
good,2,rent,48,57,married,no_rec,others,68,233,0,0,1200,1366,6.6
bad,11,owner,60,38,married,yes_rec,fixed,90,245,4000,0,1700,1768,5.47
bad,1,owner,36,52,married,yes_rec,freelance,60,232,100000,20000,1500,2340,-0.67
bad,1,owner,48,42,married,yes_rec,freelance,75,200,9000,4500,1400,1700,2.74
good,15,owner,60,44,married,no_rec,freelance,60,42,10000,0,910,1450,-1.19
good,10,owner,48,37,divorced,no_rec,fixed,35,87,3500,450,500,1155,4.56
bad,1,priv,48,34,married,yes_rec,freelance,45,200,3000,1500,1000,1191,6.72
good,25,owner,12,43,married,no_rec,freelance,75,250,100000,0,600,841,3.5
bad,4,rent,60,42,divorced,yes_rec,fixed,70,350,0,0,2200,2441,7.64
bad,0,other,48,24,married,no_rec,fixed,60,105,0,0,1200,1516,1.8
good,1,owner,60,36,single,no_rec,freelance,60,100,4500,1500,400,1591,3.75
bad,2,parents,60,52,married,yes_rec,freelance,75,160,5000,0,1350,1999,3.78
good,16,parents,60,34,single,no_rec,freelance,35,132,12000,0,1200,1336,4.85
bad,0,rent,36,34,separated,no_rec,fixed,49,140,0,0,1150,1600,2.85
good,16,parents,60,31,married,no_rec,fixed,45,160,0,0,1400,1850,4.93
good,8,owner,60,36,married,no_rec,freelance,75,148,2600,0,1400,1775,3.13
good,20,parents,36,50,married,no_rec,freelance,45,113,20000,0,700,1224,3.5
good,5,parents,60,33,married,no_rec,fixed,45,97,0,0,1500,1663,2.08
good,20,owner,60,54,married,no_rec,fixed,60,107,1500,0,1250,1500,2.26
bad,5,rent,60,40,married,yes_rec,fixed,66,206,0,0,1900,2225,4.42
good,1,owner,60,29,married,no_rec,fixed,45,275,6000,1810,1600,1930,7.95
good,3,owner,60,31,married,no_rec,fixed,45,176,4500,2500,1400,1607,4.54
good,2,rent,36,32,married,no_rec,fixed,63,175,0,0,1000,1230,4.03
good,3,owner,24,51,married,no_rec,fixed,45,223,20000,0,1400,1581,3.05
good,7,rent,60,31,married,no_rec,fixed,67,70,0,0,790,1072,0.23
bad,9,rent,36,46,married,no_rec,fixed,84,87,0,0,1200,1471,0.09
bad,1,owner,60,35,married,no_rec,freelance,90,42,5000,100,500,1300,-5.88
good,14,parents,60,33,single,no_rec,fixed,35,60,0,0,1150,1192,1.3
good,6,other,48,25,single,no_rec,fixed,35,300,0,0,2400,2700,5.3
good,0,other,36,31,married,no_rec,fixed,75,144,0,0,450,500,5.52
bad,15,rent,36,43,married,no_rec,freelance,75,217,15000,2000,1100,1720,3.99
good,2,parents,48,30,married,no_rec,fixed,60,180,0,0,1350,1770,4.27
bad,1,rent,48,40,married,no_rec,others,82,69,0,0,1100,1197,-0.57
good,12,rent,60,37,married,yes_rec,fixed,86,110,0,0,700,950,2.06
bad,1,parents,36,22,single,yes_rec,partime,35,50,0,0,425,450,1.27
bad,0,parents,60,24,single,yes_rec,partime,35,86,0,0,1400,1707,2.19
good,11,owner,36,27,married,no_rec,fixed,60,172,7000,0,900,1201,4.48
bad,9,rent,60,32,married,yes_rec,freelance,71,109,0,0,1135,1355,2.01
good,13,owner,60,43,married,no_rec,fixed,60,95,3000,0,890,1196,2.36
good,29,rent,60,57,married,no_rec,fixed,80,203,0,0,1100,1297,6.71
bad,33,owner,48,59,married,yes_rec,fixed,45,114,10000,0,1200,1420,2.76
good,3,rent,48,60,widow,no_rec,freelance,54,186,0,0,850,1036,7.45
good,0,rent,60,25,single,no_rec,fixed,51,155,0,0,800,1201,7.8
good,5,parents,60,28,married,no_rec,fixed,60,195,1800,0,1000,1527,8.1
bad,3,owner,60,40,married,no_rec,freelance,75,246,2500,0,1300,1500,7.89
good,21,rent,48,36,married,no_rec,fixed,86,113,0,0,950,1057,1.36
good,6,owner,48,27,married,no_rec,freelance,60,290,4300,900,1500,2127,7.07
bad,1,other,48,33,married,yes_rec,freelance,75,103,0,0,1000,2218,1.34
good,25,owner,60,44,married,no_rec,fixed,45,125,2500,0,1200,1570,4
good,5,rent,24,34,married,no_rec,freelance,95,199,0,0,250,650,9.98
good,1,owner,60,28,married,no_rec,fixed,45,133,5000,9000,700,1175,-0.17
good,1,owner,60,39,married,no_rec,fixed,60,210,2000,0,,825,12.86
bad,2,other,48,47,single,yes_rec,freelance,35,124,0,0,2150,2152,1.99
good,11,owner,60,28,married,no_rec,fixed,45,78,4000,0,850,978,2.33
good,1,rent,36,37,divorced,no_rec,partime,55,200,15000,0,1100,1650,4.75
good,0,parents,60,20,married,no_rec,freelance,45,100,0,0,1850,2150,1.78
bad,2,rent,48,36,married,no_rec,fixed,85,95,0,0,1340,1771,0.36
good,5,rent,48,28,married,no_rec,fixed,63,183,0,0,1100,1615,5.24
good,2,parents,24,20,single,no_rec,fixed,35,43,0,0,450,994,0.43
good,7,priv,60,32,married,no_rec,fixed,75,120,3000,3000,870,1147,1.03
bad,3,parents,60,19,single,no_rec,freelance,45,198,2500,0,1100,1194,8.35
bad,2,rent,36,21,single,no_rec,fixed,45,100,0,0,700,825,2.83
good,3,rent,36,23,single,no_rec,fixed,50,150,0,0,1000,1128,3.6
good,10,owner,36,47,married,no_rec,fixed,60,133,3000,0,360,360,7.3
good,10,owner,48,37,widow,no_rec,others,45,110,3000,0,500,1190,6.24
good,10,owner,60,51,married,no_rec,fixed,60,202,2000,0,1400,1580,6.09
good,1,priv,24,31,married,no_rec,fixed,60,140,2000,500,1100,1600,1.64
good,4,owner,60,49,married,no_rec,fixed,45,123,5000,0,1450,1735,3.23
good,2,owner,60,27,married,no_rec,fixed,45,275,8000,4500,1500,2178,7.4
bad,3,priv,60,34,married,yes_rec,fixed,75,200,2500,0,1350,1589,5.56
good,6,owner,60,28,single,no_rec,freelance,35,180,7000,800,1500,1828,5.48
bad,0,owner,48,29,separated,no_rec,fixed,35,55,4000,0,757,1566,1.27
good,1,owner,60,51,married,no_rec,others,45,105,3000,0,1200,1250,3
good,15,owner,60,34,married,no_rec,fixed,75,146,5000,0,1400,1626,3.04
good,10,owner,60,42,married,yes_rec,fixed,75,100,6000,1500,1350,1414,0.44
bad,2,rent,60,46,separated,no_rec,fixed,49,136,0,0,1500,1687,3.48
good,8,owner,60,40,married,no_rec,fixed,60,90,4500,0,1100,1638,1.64
good,4,owner,60,32,married,no_rec,freelance,60,144,6000,0,1100,1296,4.58
good,7,owner,60,26,married,no_rec,fixed,60,116,3000,0,1400,1460,2.4
good,17,owner,36,31,married,no_rec,fixed,75,128,7000,4800,700,1400,0.26
good,10,owner,54,47,married,no_rec,fixed,60,105,3000,0,850,911,2.86
good,6,owner,30,45,married,no_rec,fixed,90,125,3000,0,1050,1559,1
good,0,other,60,26,married,no_rec,partime,45,68,0,0,1200,1315,1.15
good,1,owner,,41,married,no_rec,fixed,75,400,5500,0,1800,2600,6.5
good,6,owner,48,31,married,no_rec,fixed,60,251,3000,400,1000,1208,8.98
good,2,rent,60,23,single,no_rec,fixed,58,225,0,0,800,975,12.53
good,2,parents,60,34,single,no_rec,fixed,35,140,0,0,1200,1274,5.25
good,15,owner,48,34,separated,no_rec,freelance,45,34,5000,0,900,1197,-0.59
good,7,rent,60,38,married,no_rec,freelance,107,320,1500,0,1050,1092,12.17
good,0,owner,36,55,married,yes_rec,freelance,45,124,16000,0,900,1100,3.16
good,1,rent,60,54,married,no_rec,others,54,87,8000,0,1000,1202,1.98
bad,2,parents,54,24,single,yes_rec,freelance,35,161,0,0,1800,2646,3.78
bad,15,owner,60,37,married,no_rec,others,90,90,5000,1800,1500,1816,-0.72
bad,0,rent,60,43,married,no_rec,freelance,75,92,0,0,1400,1700,0.73
good,2,parents,48,26,married,no_rec,fixed,60,110,10000,0,1300,1700,1.85
good,20,owner,54,59,married,no_rec,freelance,60,87,3500,0,500,,2.92
good,30,rent,60,54,married,no_rec,fixed,54,93,0,0,1000,1387,2.34
good,12,owner,48,27,married,yes_rec,fixed,45,110,5000,1300,450,1636,5.55
good,2,rent,60,28,single,no_rec,fixed,43,81,0,0,1000,1135,2.28
bad,3,owner,60,53,married,no_rec,fixed,45,98,3500,0,1350,1453,2.36
good,7,owner,60,48,married,no_rec,freelance,60,155,4500,0,1400,1500,4.07
good,4,owner,48,30,married,no_rec,fixed,60,167,3500,1000,800,1350,5.82
good,14,priv,60,28,married,no_rec,fixed,60,190,18000,0,1850,2247,4.22
good,10,owner,60,34,married,no_rec,fixed,75,110,2500,300,1150,1367,1.67
bad,3,owner,60,33,separated,no_rec,freelance,35,76,6000,0,950,950,2.59
bad,12,rent,60,55,married,yes_rec,fixed,62,170,0,0,1800,2154,3.6
bad,20,owner,36,40,single,yes_rec,freelance,35,214,8500,400,750,1100,8.4
good,5,parents,60,28,single,no_rec,fixed,35,70,0,0,900,1492,2.33
bad,2,owner,60,31,single,no_rec,fixed,35,55,7500,0,800,1351,1.5
bad,30,parents,60,56,married,no_rec,fixed,45,80,10000,0,1500,2040,1.4
good,3,owner,60,38,married,yes_rec,partime,75,81,4000,0,1000,1037,0.36
bad,0,other,48,25,single,no_rec,fixed,35,139,0,0,1200,1202,4.16
good,0,rent,48,35,married,no_rec,fixed,66,206,0,0,1500,1683,4.48
bad,5,other,24,41,separated,no_rec,freelance,35,74,0,0,500,1000,1.87
good,3,parents,48,31,single,no_rec,fixed,35,120,0,0,1000,1100,4.08
good,30,other,48,52,married,no_rec,freelance,90,300,12000,0,1700,1734,5.93
good,13,priv,60,33,married,no_rec,fixed,75,224,7000,0,1600,1604,5.59
good,0,rent,60,30,married,no_rec,fixed,68,80,0,0,1000,1330,0.72
bad,3,owner,60,37,married,no_rec,partime,90,166,3000,0,800,877,5.7
good,0,owner,36,54,married,no_rec,partime,60,110,11500,0,1100,1759,1.64
bad,7,parents,48,32,married,yes_rec,fixed,45,161,0,0,970,1564,5.74
good,4,owner,60,23,married,no_rec,fixed,45,80,4000,0,1100,1306,1.91
good,10,owner,24,39,married,no_rec,fixed,75,150,3000,0,500,1108,3.6
bad,1,rent,36,28,single,no_rec,freelance,52,170,0,0,350,1500,12.14
good,2,parents,,43,married,no_rec,fixed,45,100,0,0,1500,1645,2.2
good,30,rent,60,50,married,no_rec,freelance,68,225,10000,0,1300,1500,7.25
good,3,rent,60,41,married,yes_rec,fixed,77,166,0,0,2200,2625,2.43
good,0,parents,36,27,single,no_rec,fixed,45,200,5000,0,800,1456,6.98
good,10,owner,42,25,married,no_rec,fixed,45,110,3000,0,,2178,1.82
good,4,rent,36,35,single,no_rec,fixed,46,110,0,0,1000,1642,2.3
good,1,owner,60,31,married,no_rec,partime,45,160,4000,300,1200,1265,5.6
good,13,parents,36,43,single,no_rec,fixed,35,204,0,0,200,325,30.42
bad,4,parents,60,28,married,no_rec,partime,45,135,0,0,1350,,4
good,1,parents,48,22,single,no_rec,freelance,45,158,0,0,260,1440,20.86
good,8,owner,60,42,married,yes_rec,freelance,75,290,10000,0,1200,2140,10.75
good,14,owner,60,41,married,no_rec,fixed,60,100,6000,0,450,1377,5.33
good,6,owner,60,29,married,no_rec,fixed,60,115,6000,2000,1250,1780,1.68
good,1,owner,18,27,married,no_rec,partime,45,149,2000,0,700,818,2.67
good,16,owner,60,32,married,yes_rec,fixed,75,143,4000,0,650,1017,6.28
good,10,parents,36,27,married,yes_rec,fixed,60,150,0,0,1000,1788,3.24
good,11,parents,48,37,single,no_rec,fixed,35,199,10000,0,1100,1212,7.16
good,40,rent,36,59,married,no_rec,fixed,59,142,0,0,1000,1800,2.99
bad,13,owner,54,52,married,no_rec,fixed,75,80,4000,0,1300,1394,0.21
bad,7,rent,36,25,married,no_rec,fixed,69,93,0,0,250,400,3.46
good,3,parents,36,24,separated,no_rec,fixed,45,113,0,0,850,940,2.88
good,13,parents,48,51,married,no_rec,fixed,45,92,3000,500,1220,1433,1.65
good,7,owner,36,39,married,no_rec,freelance,75,205,4000,0,1300,1439,3.6
good,7,owner,60,33,single,no_rec,fixed,35,210,6000,0,1700,2414,6.18
good,4,owner,24,31,married,no_rec,fixed,60,256,3000,0,600,1571,7.84
good,5,rent,36,30,married,no_rec,freelance,101,260,0,0,1000,1500,5.72
good,7,owner,60,24,married,no_rec,fixed,45,106,2500,0,1200,1258,3.05
good,10,owner,48,31,married,no_rec,fixed,60,160,4500,0,450,1403,10.67
good,16,owner,60,39,married,no_rec,fixed,60,148,3500,0,750,1346,7.04
good,2,owner,36,42,married,no_rec,fixed,75,220,3500,0,1500,2195,3.48
good,6,owner,36,37,married,no_rec,freelance,75,63,4000,50,800,1637,-0.56
good,3,owner,36,38,married,no_rec,fixed,75,106,8500,0,2375,2375,0.47
bad,16,owner,60,42,married,no_rec,fixed,75,81,3500,0,870,873,0.41
bad,1,parents,60,23,single,no_rec,fixed,35,100,0,0,1210,1450,3.22
bad,0,other,60,40,married,yes_rec,fixed,75,260,2500,0,1500,1607,7.4
good,12,owner,24,36,married,no_rec,fixed,60,243,6000,0,600,1376,7.32
good,1,rent,60,27,single,no_rec,fixed,44,88,0,0,1000,1092,2.64
good,40,owner,24,60,married,no_rec,freelance,75,186,8000,0,900,1307,2.96
good,30,owner,48,45,married,no_rec,fixed,75,105,10000,2400,830,1128,0.35
good,5,owner,48,65,married,no_rec,freelance,75,80,30000,2000,700,1698,-1.03
good,10,priv,60,40,married,no_rec,fixed,60,154,1500,0,825,1075,6.84
bad,13,rent,60,40,separated,no_rec,freelance,64,35,2500,0,1920,1920,-0.91
good,3,rent,48,33,married,no_rec,fixed,66,63,2000,0,800,1298,-0.18
bad,0,other,36,28,married,yes_rec,others,45,297,8000,0,1360,1362,6.67
bad,1,rent,60,33,married,no_rec,fixed,91,161,0,0,1700,1770,2.47
good,25,owner,36,51,separated,no_rec,freelance,35,200,5000,0,1700,2022,3.49
good,11,priv,48,31,married,no_rec,fixed,45,140,4000,0,700,1225,6.51
good,7,owner,12,36,married,no_rec,fixed,90,125,20000,0,375,724,1.12
good,4,parents,24,23,single,no_rec,fixed,35,78,3000,0,500,1346,2.06
bad,5,other,60,33,single,no_rec,fixed,35,57,0,0,1000,1415,1.32
good,31,rent,60,51,married,yes_rec,fixed,135,300,0,0,1000,1380,9.9
bad,0,other,60,31,married,no_rec,freelance,60,66,0,0,1400,1500,0.26
good,10,owner,36,32,married,no_rec,freelance,75,202,2100,0,900,900,5.08
good,16,owner,48,50,married,no_rec,fixed,90,175,21500,1950,1100,1639,2.86
good,19,owner,36,52,married,no_rec,freelance,45,150,15000,0,1420,2220,2.66
good,0,parents,60,34,single,no_rec,others,45,158,2000,0,1020,1600,6.65
bad,3,other,36,25,single,no_rec,fixed,45,92,0,0,900,1270,1.88
good,1,owner,48,28,married,no_rec,partime,45,123,4000,1978,1100,1556,2.54
bad,1,rent,48,36,married,no_rec,freelance,88,125,0,0,1500,1878,1.18
bad,0,owner,60,27,married,no_rec,partime,45,113,3000,1500,1200,1532,2.65
good,2,owner,24,26,married,yes_rec,freelance,45,167,4000,0,340,900,8.61
bad,4,rent,36,24,married,yes_rec,fixed,75,148,0,0,900,1100,2.92
bad,0,priv,60,47,married,no_rec,partime,75,156,2000,200,600,1556,7.9
good,13,owner,48,40,married,no_rec,fixed,60,123,4000,0,900,1054,3.36
bad,1,owner,60,42,married,no_rec,partime,120,143,5500,2000,1160,1285,0.16
bad,17,rent,48,52,married,no_rec,fixed,93,180,0,0,1200,1338,3.48
bad,0,other,60,26,single,no_rec,others,35,92,0,0,1200,1571,2.85
good,5,rent,36,45,married,no_rec,others,90,150,10000,0,1100,1556,1.96
good,17,owner,60,47,married,no_rec,fixed,60,92,4500,0,,1194,1.75
good,8,owner,60,25,married,no_rec,fixed,45,139,4000,1300,1450,1556,3.35
good,0,owner,60,50,married,no_rec,fixed,75,250,15500,0,1000,1989,10.5
good,5,owner,6,44,married,no_rec,fixed,75,315,13000,0,500,2624,2.88
bad,8,owner,36,48,married,yes_rec,fixed,35,121,3000,0,400,925,7.74
good,3,owner,48,19,single,no_rec,fixed,35,180,4000,0,800,1128,8.7
good,18,owner,48,48,married,yes_rec,fixed,105,129,3000,0,780,2220,1.48
good,22,owner,60,46,married,no_rec,fixed,90,214,8000,0,1120,,6.64
good,12,owner,60,50,married,no_rec,fixed,45,99,5000,0,1100,1137,2.95
good,12,parents,36,30,married,no_rec,freelance,75,110,0,0,800,875,1.58
bad,13,priv,60,30,married,yes_rec,fixed,75,85,3500,0,1100,1417,0.55
good,3,owner,18,39,married,yes_rec,fixed,90,138,7000,0,500,700,1.73
good,1,owner,60,27,married,no_rec,fixed,60,93,4000,0,1000,1207,1.98
good,29,owner,60,52,married,no_rec,fixed,75,100,3000,0,1100,1268,1.36
good,1,rent,48,42,married,no_rec,freelance,76,160,0,0,1200,1326,3.36
bad,3,other,36,22,married,no_rec,fixed,45,215,0,0,1470,1480,4.16
good,23,parents,60,43,single,no_rec,fixed,35,90,3500,0,1050,1228,3.14
good,20,owner,36,36,married,no_rec,fixed,90,464,5000,0,2000,2168,6.73
good,5,priv,60,23,married,no_rec,fixed,35,167,7000,2160,1650,2100,4.01
good,3,rent,60,40,married,no_rec,fixed,84,86,0,0,1000,1197,0.12
bad,1,priv,24,50,married,no_rec,freelance,60,125,5000,3000,360,510,2.33
good,15,owner,36,52,married,no_rec,fixed,105,274,8000,0,300,325,20.28
good,10,owner,36,38,married,no_rec,fixed,75,135,5500,1440,690,1000,2.38
bad,0,parents,48,35,married,yes_rec,fixed,60,300,0,0,1400,1748,8.23
bad,9,owner,60,34,married,yes_rec,freelance,75,300,4000,300,1000,1392,13.32
good,9,rent,60,34,married,no_rec,fixed,103,128,0,0,500,820,3
good,25,owner,18,49,married,no_rec,freelance,90,90,4000,0,300,1275,0
bad,19,owner,60,37,single,yes_rec,fixed,35,115,10000,6000,1500,1758,0.8
good,10,rent,60,33,married,no_rec,fixed,56,107,0,0,600,1250,5.1
good,10,owner,60,34,married,no_rec,freelance,75,300,11000,0,1000,1560,13.5
good,10,owner,48,42,married,no_rec,freelance,105,230,30000,5000,1200,1570,3
good,4,owner,24,32,married,no_rec,fixed,45,122,4000,1,500,1045,3.7
good,1,parents,36,19,single,no_rec,partime,35,43,0,0,425,500,0.68
good,1,owner,48,45,married,no_rec,freelance,90,250,4000,0,1700,1800,4.52
good,19,parents,12,41,married,no_rec,freelance,90,190,500,0,500,1600,2.4
good,6,owner,,25,married,no_rec,freelance,45,100,3500,2500,950,1177,1.89
good,2,rent,48,19,single,no_rec,freelance,60,246,,0,1370,1371,6.52
bad,11,rent,36,59,married,no_rec,fixed,69,85,0,0,850,1100,0.68
good,20,rent,36,56,married,yes_rec,fixed,77,173,0,0,1100,1256,3.14
good,18,rent,48,42,married,yes_rec,freelance,75,150,0,0,1000,1469,3.6
bad,0,parents,60,38,married,no_rec,partime,90,86,5000,0,1600,1682,-0.15
good,0,parents,60,22,single,no_rec,partime,45,183,4000,0,1150,1150,7.2
bad,1,rent,36,44,separated,no_rec,others,55,100,0,0,675,675,2.4
good,1,owner,60,31,married,no_rec,fixed,60,94,2500,0,900,1236,2.27
good,25,owner,48,49,married,no_rec,fixed,60,150,6000,0,650,1265,6.65
good,15,rent,60,55,married,no_rec,freelance,74,140,0,0,1000,1204,3.96
bad,21,rent,60,55,widow,no_rec,fixed,56,107,0,0,1100,1353,2.78
good,10,priv,36,38,married,yes_rec,fixed,60,117,4030,0,950,1330,2.16
good,12,owner,60,60,married,no_rec,fixed,60,230,12000,0,950,1200,10.74
bad,10,rent,60,58,divorced,no_rec,freelance,82,470,0,0,1350,1488,17.24
good,20,other,36,39,married,no_rec,fixed,60,102,0,0,650,1695,2.33
good,10,owner,60,34,married,no_rec,fixed,75,210,6000,0,900,1547,9
good,1,parents,60,21,single,no_rec,partime,35,42,0,0,1100,1112,0.38
good,5,rent,60,37,single,no_rec,fixed,48,130,0,0,600,1062,8.2
bad,2,priv,48,25,married,no_rec,partime,45,90,3000,2000,800,1567,1.5
good,15,parents,36,39,single,no_rec,fixed,60,120,0,0,900,900,2.4
good,1,parents,60,22,married,no_rec,fixed,60,117,0,0,1100,1280,3.11
good,11,owner,30,35,married,no_rec,fixed,75,160,4000,0,700,1340,3.64
good,3,rent,60,50,married,no_rec,partime,69,90,0,0,1300,1490,0.97
bad,2,other,36,49,married,yes_rec,others,45,50,0,0,1600,2640,0.11
good,15,owner,48,30,married,no_rec,freelance,75,100,27000,5000,900,900,-1.33
good,13,owner,60,32,married,no_rec,fixed,75,182,5000,2500,1300,1569,3.78
bad,11,rent,60,37,single,yes_rec,fixed,74,135,0,0,1400,1937,2.61
good,2,owner,60,24,married,no_rec,partime,45,67,4100,2800,1400,1403,-0.26
good,32,owner,24,63,married,no_rec,freelance,45,167,90000,0,1000,1501,2.93
bad,1,owner,60,25,married,no_rec,partime,60,137,2700,1900,1150,1255,3.03
good,3,rent,54,23,married,no_rec,fixed,59,140,0,0,1300,1345,3.36
bad,1,parents,60,22,single,no_rec,fixed,35,85,0,0,1950,2134,1.54
good,37,owner,60,52,married,no_rec,fixed,45,324,7000,0,1550,1590,10.8
bad,11,rent,18,39,married,yes_rec,freelance,60,77,0,0,250,400,1.22
